endTime,artistName,trackName,msPlayed
2025-03-03 20:27,Sabrina Carpenter,Good Graces,185265
2025-03-03 20:27,Doechii,DENIAL IS A RIVER,22426
2025-03-03 20:54,Kendrick Lamar,squabble up,31210
2025-03-03 20:57,Gigi Perez,Sailor Song,211978
2025-03-03 21:28,Chappell Roan,"Good Luck, Babe!",29481
2025-03-05 19:47,Marshmello,One Thing Right,181823
2025-03-05 19:49,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-03-07 22:48,Tinashe,No Broke Boys,50168
2025-03-07 22:51,Marshmello,One Thing Right,181823
2025-03-07 22:54,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-03-07 22:56,Tinashe,No Broke Boys,132773
2025-03-07 23:00,Sabrina Carpenter,Juno,223192
2025-03-08 21:29,Lady Gaga,Die With A Smile,123392
2025-03-08 21:30,Lady Gaga,Die With A Smile,5968
2025-03-08 21:34,Rihanna,Rude Boy,222920
2025-03-08 21:37,Gracie Abrams,That’s So True,166300
2025-03-08 21:40,Gigi Perez,Sailor Song,211978
2025-03-08 21:51,Kendrick Lamar,tv off (feat. lefty gunplay),219102
2025-03-08 21:54,Kendrick Lamar,squabble up,157992
2025-03-08 21:56,Marshmello,One Thing Right,140766
2025-03-08 22:00,Tinashe,No Broke Boys,3227
2025-03-08 22:00,Calvin Harris,Feel So Close - Radio Edit,206413
2025-03-08 22:04,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-09 01:10,Gracie Abrams,"I Love You, I'm Sorry",88447
2025-03-09 01:15,Gracie Abrams,"I Love You, I'm Sorry",62170
2025-03-09 02:22,Calvin Harris,I Need Your Love (feat. Ellie Goulding),78080
2025-03-14 11:39,Sabrina Carpenter,Taste,157279
2025-03-14 11:42,Kendrick Lamar,Rich Spirit,202285
2025-03-14 11:45,Tyla,PUSH 2 START,156825
2025-03-14 11:48,Kehlani,After Hours,198653
2025-03-14 11:51,Jordan Adetunji,KEHLANI (REMIX) [feat. Kehlani],179974
2025-03-14 11:54,Kendrick Lamar,luther (with sza),177598
2025-03-14 11:57,Chappell Roan,Red Wine Supernova,192720
2025-03-14 12:01,Chappell Roan,Femininomenon,219710
2025-03-14 12:08,Mac Miller,Knock Knock,145763
2025-03-14 12:11,Lorde,Team,193058
2025-03-14 12:54,Shaboozey,A Bar Song (Tipsy),168556
2025-03-14 12:58,Kendrick Lamar,All The Stars (with SZA),232186
2025-03-14 20:50,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),90256
2025-03-14 20:51,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),59058
2025-03-14 21:48,Tyla,Water,87703
2025-03-14 21:48,Jordan Adetunji,ZACK & CODY,8420
2025-03-14 22:33,Calvin Harris,I Need Your Love (feat. Ellie Goulding),113340
2025-03-14 22:37,Doechii,Anxiety,249302
2025-03-15 01:57,Doechii,NISSAN ALTIMA,27617
2025-03-15 02:00,Sabrina Carpenter,Bed Chem,171869
2025-03-15 02:02,Sabrina Carpenter,Taste,157279
2025-03-15 02:05,Kendrick Lamar,luther (with sza),177598
2025-03-15 02:08,Gracie Abrams,That’s So True,166300
2025-03-15 02:38,Chappell Roan,"Good Luck, Babe!",141876
2025-03-15 02:42,Chappell Roan,Femininomenon,218731
2025-03-15 02:45,Chappell Roan,Red Wine Supernova,191746
2025-03-15 02:46,Chappell Roan,After Midnight,63670
2025-03-15 19:39,The Chainsmokers,Something Just Like This,150140
2025-03-15 19:43,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-15 20:35,Tate McRae,Sports car,21362
2025-03-15 20:35,Tate McRae,Like I do,12306
2025-03-15 20:35,Calvin Harris,Feel So Close - Radio Edit,90397
2025-03-15 21:05,Tate McRae,Sports car,324939
2025-03-16 00:57,Tate McRae,Signs,75931
2025-03-16 01:00,Tate McRae,Sports car,165045
2025-03-16 01:00,Tate McRae,Revolving door,19506
2025-03-16 01:04,Tate McRae,she's all i wanna be,207120
2025-03-16 01:06,Gracie Abrams,That’s So True,166300
2025-03-16 01:09,Sabrina Carpenter,Taste,157279
2025-03-16 01:12,Marshmello,Here With Me,156313
2025-03-16 01:24,Chappell Roan,"Good Luck, Babe!",29327
2025-03-16 01:28,Tate McRae,she's all i wanna be,207120
2025-03-16 01:29,Sabrina Carpenter,Nonsense,55438
2025-03-16 01:32,Gigi Perez,Sailor Song,211978
2025-03-16 01:33,Lord Huron,The Night We Met,18583
2025-03-16 01:37,Taylor Swift,Come Back...Be Here (Taylor's Version),20731
2025-03-16 01:37,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2025-03-16 01:40,Tyla,PUSH 2 START,156825
2025-03-16 02:08,Mina Okabe,Every Second,94355
2025-03-16 02:11,Sabrina Carpenter,Bed Chem,348
2025-03-16 02:11,Gracie Abrams,That’s So True,166300
2025-03-16 02:11,Ashley Tisdale,He Said She Said,10356
2025-03-16 02:11,Gracie Abrams,"I Love You, I'm Sorry",15778
2025-03-16 02:15,Doechii,Anxiety,249302
2025-03-16 02:16,Kendrick Lamar,luther (with sza),25841
2025-03-16 02:16,Doechii,DENIAL IS A RIVER,998
2025-03-16 02:18,Sexyy Red,Fat Juicy & Wet,5293
2025-03-16 02:18,Charli xcx,360,133805
2025-03-16 02:21,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),149461
2025-03-16 07:34,Sabrina Carpenter,Juno,234678
2025-03-16 07:37,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-03-16 07:40,Sleepy Hallow,ANXIETY (feat. Doechii),148928
2025-03-16 07:42,Charli xcx,Apple,151739
2025-03-16 07:46,Billie Eilish,BIRDS OF A FEATHER,210373
2025-03-16 07:48,Doechii,NISSAN ALTIMA,126832
2025-03-16 07:52,Gracie Abrams,Close To You,225973
2025-03-16 07:54,Kendrick Lamar,squabble up,157992
2025-03-16 07:57,Chappell Roan,Red Wine Supernova,192720
2025-03-16 08:00,ROSÉ,APT.,169917
2025-03-16 08:03,Doechii,What It Is (Solo Version),189824
2025-03-16 08:06,SZA,BMF,180746
2025-03-16 08:07,Bhad Bhabie,Ms. Whitman,21883
2025-03-16 08:11,Kendrick Lamar,Not Like Us,274192
2025-03-16 08:14,Sabrina Carpenter,Espresso,175459
2025-03-16 08:19,Lola Young,Messy,284066
2025-03-16 08:22,GloRilla,Wanna Be (with Megan Thee Stallion),156444
2025-03-16 08:24,Connor Price,Too Easy,133636
2025-03-16 08:26,Charli xcx,Guess featuring billie eilish,143330
2025-03-16 08:30,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-03-16 08:33,Sabrina Carpenter,Please Please Please,186365
2025-03-16 08:36,Tyla,PUSH 2 START - REMIX,187593
2025-03-16 08:39,GloRilla,Bad Bih 4 Ya (feat. Boston Richey),180800
2025-03-16 22:30,Selena Gomez,Call Me When You Break Up (with Gracie Abrams),22472
2025-03-16 22:33,Tate McRae,Sports car,165045
2025-03-16 22:36,Tate McRae,she's all i wanna be,207120
2025-03-16 22:40,Doechii,Anxiety,249302
2025-03-16 22:44,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-16 22:48,Rihanna,Rude Boy,222920
2025-03-16 22:51,Sabrina Carpenter,Espresso,175459
2025-03-16 22:54,Sabrina Carpenter,Bed Chem,171869
2025-03-16 22:57,Sabrina Carpenter,Taste,157279
2025-03-16 23:00,Ashley Tisdale,He Said She Said,188000
2025-03-16 23:03,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-03-17 04:53,Kendrick Lamar,squabble up,157992
2025-03-17 04:56,Gigi Perez,Sailor Song,211978
2025-03-17 05:00,The Chainsmokers,Something Just Like This,247160
2025-03-17 05:04,The Chainsmokers,Roses (feat. ROZES),225800
2025-03-17 05:06,Tate McRae,Signs,129078
2025-03-17 05:09,Tate McRae,Sports car,164072
2025-03-17 05:12,Tate McRae,Signs,105931
2025-03-17 05:16,Tate McRae,she's all i wanna be,207120
2025-03-17 05:19,Gracie Abrams,That’s So True,166300
2025-03-17 05:21,Sabrina Carpenter,Taste,157279
2025-03-17 05:24,Marshmello,Here With Me,156313
2025-03-17 05:26,Tate McRae,I know love (feat. The Kid LAROI),156222
2025-03-17 05:30,Dua Lipa,Levitating (feat. DaBaby),203064
2025-03-17 05:33,Chappell Roan,"Good Luck, Babe!",218423
2025-03-17 05:37,Gracie Abrams,Close To You,225973
2025-03-17 05:40,Sabrina Carpenter,Bed Chem,171869
2025-03-17 05:43,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983
2025-03-17 05:45,OneRepublic,I Ain't Worried,148120
2025-03-17 05:48,David Guetta,I'm Good (Blue),175238
2025-03-17 05:51,Benson Boone,Slow It Down,161831
2025-03-17 05:55,Ariana Grande,Into You,244453
2025-03-17 05:58,Sabrina Carpenter,Good Graces,185265
2025-03-17 06:00,Tate McRae,greedy,131872
2025-03-17 06:03,OneRepublic,Sunshine,164880
2025-03-17 06:06,Dua Lipa,Dance The Night - From Barbie The Album,176579
2025-03-17 06:09,Benson Boone,Beautiful Things,180304
2025-03-17 06:12,Ariana Grande,One Last Time,197280
2025-03-17 06:15,Sabrina Carpenter,Feather,185552
2025-03-17 06:18,Tate McRae,It's ok I'm ok,156642
2025-03-17 15:33,OneRepublic,Run,105955
2025-03-17 22:27,Tate McRae,she's all i wanna be,207120
2025-03-17 22:29,Gracie Abrams,That’s So True,119502
2025-03-17 22:32,Gigi Perez,Sailor Song,211978
2025-03-17 22:33,Doechii,Anxiety,9062
2025-03-17 22:37,Ashley Tisdale,He Said She Said,18065
2025-03-17 22:37,David Guetta,Play Hard (feat. Ne-Yo & Akon),20482
2025-03-17 22:37,Bad Bunny,Tití Me Preguntó,4690
2025-03-17 22:37,Kendrick Lamar,tv off (feat. lefty gunplay),534
2025-03-17 22:37,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-17 22:38,Kendrick Lamar,squabble up,23707
2025-03-17 22:41,City Girls,Pussy Talk,218332
2025-03-17 22:42,Kendrick Lamar,squabble up,2763
2025-03-17 22:42,City Girls,Pussy Talk,3297
2025-03-17 22:45,Gigi Perez,Sailor Song,211978
2025-03-17 22:45,Brainy,Brain Waves,6857
2025-03-17 22:48,Sam Hunt,Body Like A Back Road,162546
2025-03-17 22:51,Marshmello,One Thing Right,181823
2025-03-18 04:21,Kendrick Lamar,peekaboo (feat. azchike),78231
2025-03-18 04:24,Ashley Tisdale,He Said She Said,188000
2025-03-18 04:28,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-18 04:31,Gigi Perez,Sailor Song,211978
2025-03-18 04:32,Brainy,Brain Waves,11224
2025-03-18 04:32,Sam Hunt,Body Like A Back Road,1300
2025-03-18 04:35,Marshmello,One Thing Right,181823
2025-03-18 04:37,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-03-18 04:40,Tinashe,No Broke Boys,132773
2025-03-18 04:43,Sabrina Carpenter,Juno,223192
2025-03-18 04:47,Lady Gaga,Die With A Smile,251667
2025-03-18 04:50,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-03-18 04:54,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-03-18 04:57,Kendrick Lamar,Rich Spirit,202285
2025-03-18 05:00,Gunna,one of wun,144000
2025-03-18 05:02,Tyla,PUSH 2 START,156825
2025-03-18 05:05,Mina Okabe,Every Second,182076
2025-03-18 05:08,OneRepublic,Sunshine,163854
2025-03-18 05:12,Kardinal Offishall,Dangerous,246053
2025-03-18 05:21,David Guetta,I Don't Wanna Wait,49173
2025-03-18 05:24,Tyla,PUSH 2 START,156825
2025-03-18 05:24,Mina Okabe,Every Second,6351
2025-03-18 05:28,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-18 05:32,Gigi Perez,Sailor Song,211978
2025-03-18 05:32,Brainy,Brain Waves,5721
2025-03-18 05:32,Sam Hunt,Body Like A Back Road,9357
2025-03-18 05:35,Kendrick Lamar,Rich Spirit,202640
2025-03-18 05:38,Gunna,one of wun,144000
2025-03-18 05:38,Tyla,PUSH 2 START,10713
2025-03-18 05:41,Chappell Roan,Red Wine Supernova,192720
2025-03-18 05:45,Chappell Roan,Femininomenon,219710
2025-03-18 05:48,Gracie Abrams,That’s So True,164002
2025-03-18 05:51,Mac Miller,Knock Knock,197929
2025-03-18 05:53,Future,Last Breath,140651
2025-03-18 05:57,Lorde,Team,193058
2025-03-18 05:57,Eminem,The Monster,31280
2025-03-18 06:00,Shaboozey,A Bar Song (Tipsy),171291
2025-03-19 09:44,Post Malone,Wow.,27179
2025-03-19 09:49,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-19 09:52,Gigi Perez,Sailor Song,211978
2025-03-19 09:52,Brainy,Brain Waves,5280
2025-03-19 09:52,Sam Hunt,Body Like A Back Road,116
2025-03-19 09:53,Marshmello,One Thing Right,24009
2025-03-19 09:54,Sabrina Carpenter,Bed Chem,82570
2025-03-19 09:58,Rihanna,Rude Boy,222920
2025-03-19 10:02,Lady Gaga,Die With A Smile,251667
2025-03-19 10:07,Tate McRae,she's all i wanna be,207120
2025-03-19 10:12,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-19 10:15,Marshmello,One Thing Right,1625
2025-03-19 10:15,Gigi Perez,Sailor Song,211978
2025-03-19 10:15,Brainy,Brain Waves,6116
2025-03-19 10:15,Sam Hunt,Body Like A Back Road,162
2025-03-19 10:18,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-03-19 10:20,Tinashe,No Broke Boys,132773
2025-03-19 10:24,Lady Gaga,Die With A Smile,10342
2025-03-19 10:24,Sabrina Carpenter,Juno,223192
2025-03-19 10:27,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-03-19 10:30,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-03-19 10:34,Kendrick Lamar,Rich Spirit,202285
2025-03-19 10:36,Gunna,one of wun,144000
2025-03-19 10:39,Tyla,PUSH 2 START,156825
2025-03-19 10:42,Mina Okabe,Every Second,182076
2025-03-19 10:45,OneRepublic,Sunshine,163854
2025-03-19 10:49,Billie Eilish,BIRDS OF A FEATHER,905
2025-03-19 10:49,David Guetta,I Don't Wanna Wait,11035
2025-03-19 10:49,Kardinal Offishall,Dangerous,246053
2025-03-19 10:53,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-03-19 10:55,Doechii,NISSAN ALTIMA,126832
2025-03-19 10:58,Kehlani,After Hours,202414
2025-03-19 11:00,The Weeknd,The Hills,789
2025-03-19 11:00,Lee Hyori,10 Minutes,125309
2025-03-19 11:03,Kendrick Lamar,luther (with sza),177598
2025-03-19 11:07,Chappell Roan,After Midnight,204857
2025-03-19 11:10,Chappell Roan,Red Wine Supernova,192720
2025-03-19 11:14,Chappell Roan,Femininomenon,219710
2025-03-19 11:16,Gracie Abrams,That’s So True,166300
2025-03-19 11:19,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),149461
2025-03-19 11:26,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),369626
2025-03-19 11:28,Mac Miller,Knock Knock,166875
2025-03-19 11:32,Future,Last Breath,239800
2025-03-19 11:35,Still Woozy,Goodie Bag,146390
2025-03-19 11:37,El Alfa,ESTE,100612
2025-03-19 11:40,Lorde,Team,193058
2025-03-19 11:44,Eminem,The Monster,250188
2025-03-19 11:47,Shaboozey,A Bar Song (Tipsy),171291
2025-03-19 11:49,Post Malone,Wow.,149546
2025-03-19 11:53,The Chainsmokers,Roses,226738
2025-03-19 11:56,Megan Thee Stallion,Mamushi (feat. Yuki Chiba),156988
2025-03-19 12:00,Doja Cat,Agora Hills,265360
2025-03-19 12:04,Doja Cat,Juicy,203093
2025-03-19 12:06,Bradley Simpson,Daisies,142906
2025-03-19 12:08,Charli xcx,Apple,150765
2025-03-19 12:11,Charli xcx,B2b,178579
2025-03-19 12:14,Charli xcx,Von dutch,164284
2025-03-19 12:16,Charli xcx,360,133805
2025-03-19 12:20,Calvin Harris,Slide (feat. Frank Ocean & Migos),230813
2025-03-19 12:23,Megan Thee Stallion,Sweetest Pie,149703
2025-03-19 15:20,Gunna,one of wun,185
2025-03-19 15:20,Miley Cyrus,Party In The U.S.A.,139
2025-03-19 15:20,Mina Okabe,Every Second,464
2025-03-19 15:20,Kendrick Lamar,Rich Spirit,4574
2025-03-19 15:20,Megan Thee Stallion,Girls in the Hood,44628
2025-03-19 15:24,Miley Cyrus,Party In The U.S.A.,202066
2025-03-19 15:28,Katy Perry,California Gurls,234653
2025-03-19 15:32,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-19 15:35,Clean Bandit,Rather Be (feat. Jess Glynne),227833
2025-03-19 15:40,Rihanna,S&M,243600
2025-03-19 15:43,Rihanna,Breakin' Dishes,200573
2025-03-19 15:46,Ariana Grande,Break Free,214840
2025-03-19 15:50,Mac Miller,The Spins,195873
2025-03-19 15:53,Ed Sheeran,Galway Girl,170826
2025-03-19 15:55,OneRepublic,I Ain't Worried,148120
2025-03-19 15:58,Iyaz,Replay,182306
2025-03-19 16:00,Katy Perry,Hot N Cold,114726
2025-03-19 16:04,Rihanna,We Found Love,215226
2025-03-19 16:07,Miley Cyrus,We Can't Stop,231240
2025-03-19 16:11,Jay Sean,Down,212600
2025-03-19 16:14,RL Grime,UCLA,192000
2025-03-19 16:18,Nick Jonas,Jealous,223106
2025-03-19 16:22,Pitbull,Time of Our Lives,229360
2025-03-19 16:25,Shakira,Hips Don't Lie (feat. Wyclef Jean),218093
2025-03-19 16:29,Don Omar,Danza Kuduro,198773
2025-03-19 16:33,Lady Gaga,Alejandro,274213
2025-03-19 16:37,Lady Gaga,Abracadabra,223398
2025-03-19 16:42,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),292613
2025-03-19 16:46,Far East Movement,Like A G6,216108
2025-03-19 16:49,Calvin Harris,Summer,222533
2025-03-19 16:53,Katy Perry,Dark Horse,215672
2025-03-19 16:58,Jennifer Lopez,On The Floor,284866
2025-03-19 17:01,Ariana Grande,Break Free,214840
2025-03-19 17:05,Calvin Harris,This Is What You Came For,222160
2025-03-19 17:08,Glee Cast,Glad You Came (Glee Cast Version),194666
2025-03-19 17:11,Denzel Curry,X-Wing,176000
2025-03-19 17:15,Glee Cast,Valerie - Glee Cast Version,213413
2025-03-19 17:18,Carly Rae Jepsen,Call Me Maybe,193400
2025-03-19 17:22,Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),219946
2025-03-19 17:25,Katy Perry,Teenage Dream,227741
2025-03-19 17:26,Zedd,Stay,16621
2025-03-19 17:29,Glee Cast,Blame It (On The Alcohol) (Glee Cast Version),199040
2025-03-19 17:33,CeeLo Green,Fuck You,223694
2025-03-19 17:35,Icona Pop,I Love It (feat. Charli XCX),157152
2025-03-19 17:39,Justin Bieber,Baby,214240
2025-03-19 17:42,Britney Spears,Circus,192360
2025-03-19 17:46,Jay Sean,Down,212600
2025-03-19 17:49,Selena Gomez & The Scene,Love You Like A Love Song,188453
2025-03-19 17:52,Jessie J,Bang Bang,199386
2025-03-19 17:57,The Pussycat Dolls,Don't Cha,272080
2025-03-19 18:01,Maroon 5,Moves Like Jagger,201240
2025-03-19 18:04,Kesha,Cannibal,194253
2025-03-19 18:07,Metro Station,Shake It,179946
2025-03-19 18:11,Iggy Azalea,Black Widow,209423
2025-03-19 18:14,Big Time Rush,Big Time Rush,197586
2025-03-19 18:18,Justin Bieber,Beauty And A Beat,227986
2025-03-19 18:22,Enrique Iglesias,I Like It,231373
2025-03-19 18:26,Taylor Swift,Love Story,236266
2025-03-19 18:29,Glee Cast,I'm So Excited (Glee Cast Version) (feat. The Troubletones),210946
2025-03-19 18:32,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,197933
2025-03-19 18:36,The Weeknd,Can't Feel My Face,213520
2025-03-19 18:40,Rihanna,S&M,243533
2025-03-19 18:44,David Guetta,Memories (feat. Kid Cudi),210093
2025-03-19 18:48,Zedd,Clarity,271426
2025-03-19 18:52,Rae Sremmurd,Come Get Her,212946
2025-03-19 18:55,3OH!3,DONTTRUSTME,192573
2025-03-19 19:01,Migos,Bad and Boujee (feat. Lil Uzi Vert),343150
2025-03-20 16:15,GROUPLOVE,Tongue Tied,148332
2025-03-20 16:16,GROUPLOVE,Tongue Tied,69695
2025-03-20 16:20,The Chainsmokers,Closer,244960
2025-03-20 16:23,Sean Paul,No Lie,133140
2025-03-20 16:24,Glee Cast,Touch A Touch A Touch A Touch Me,55727
2025-03-20 16:24,Glee Cast,Run Joey Run (Glee Cast Version) (feat. Jonathan Groff),11888
2025-03-20 16:28,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-20 16:31,Gigi Perez,Sailor Song,211978
2025-03-20 16:31,Brainy,Brain Waves,4212
2025-03-20 16:31,Sam Hunt,Body Like A Back Road,1044
2025-03-20 16:34,Marshmello,One Thing Right,181823
2025-03-20 16:37,Tinashe,No Broke Boys,19147
2025-03-20 16:37,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-03-20 16:38,Sabrina Carpenter,Bed Chem,14582
2025-03-20 16:38,Rihanna,S&M,1091
2025-03-20 16:38,Rihanna,S&M Remix,17949
2025-03-20 16:38,Rihanna,S&M Remix,603
2025-03-20 16:42,Rihanna,S&M,243533
2025-03-20 16:46,Rihanna,Rude Boy,222920
2025-03-20 16:49,Katy Perry,Hot N Cold,220226
2025-03-20 16:52,Charli xcx,Guess featuring billie eilish,143330
2025-03-20 16:56,Clean Bandit,Rather Be (feat. Jess Glynne),227833
2025-03-20 17:00,Kardinal Offishall,Dangerous,246053
2025-03-20 17:01,Rihanna,Where Have You Been,87112
2025-03-20 17:05,Calvin Harris,This Is What You Came For,221900
2025-03-20 19:24,Katy Perry,California Gurls,228669
2025-03-20 22:25,Katy Perry,California Gurls,6997
2025-03-23 04:55,Jack Harlow,Just Us (feat. Doja Cat),7980
2025-03-23 04:55,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),39317
2025-03-23 04:57,Jack Harlow,Just Us (feat. Doja Cat),661
2025-03-23 04:57,Jack Harlow,Just Us (feat. Doja Cat),114827
2025-03-23 05:01,Rihanna,S&M,243533
2025-03-23 05:40,Jack Harlow,Just Us (feat. Doja Cat),330
2025-03-23 05:40,Rihanna,Rude Boy,114273
2025-03-23 05:45,Calvin Harris,I Need Your Love (feat. Ellie Goulding),179629
2025-03-23 05:46,Fred again..,adore u,25542
2025-03-23 05:46,Fred again..,leavemealone,10170
2025-03-23 05:46,Fred again..,Jungle,29977
2025-03-23 05:47,Jack Harlow,Just Us (feat. Doja Cat),350
2025-03-23 05:47,Jack Harlow,Just Us (feat. Doja Cat),0
2025-03-23 05:50,Jack Harlow,Just Us (feat. Doja Cat),0
2025-03-23 05:52,Jack Harlow,Just Us (feat. Doja Cat),0
2025-03-23 05:53,Fred again..,places to be,41261
2025-03-23 05:55,Jack Harlow,Just Us (feat. Doja Cat),0
2025-03-23 05:55,Rex Orange County,Best Friend,125643
2025-03-23 05:57,Ashley Tisdale,He Said She Said,859
2025-03-23 05:57,Kendrick Lamar,squabble up,1346
2025-03-23 05:57,Rex Orange County,Loving Is Easy,109830
2025-03-23 06:03,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-23 06:06,Gigi Perez,Sailor Song,211978
2025-03-23 06:06,Brainy,Brain Waves,6116
2025-03-23 06:09,Sam Hunt,Body Like A Back Road,162546
2025-03-23 06:12,Marshmello,One Thing Right,181823
2025-03-23 06:15,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-03-23 06:17,Tinashe,No Broke Boys,132773
2025-03-23 06:21,Sabrina Carpenter,Juno,223192
2025-03-23 06:25,Lady Gaga,Die With A Smile,251667
2025-03-23 06:27,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-03-23 06:31,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-03-23 06:35,Kendrick Lamar,Rich Spirit,202285
2025-03-23 06:37,Gunna,one of wun,144000
2025-03-23 06:40,Tyla,PUSH 2 START,156825
2025-03-23 06:43,Mina Okabe,Every Second,182076
2025-03-23 06:45,OneRepublic,Sunshine,163854
2025-03-23 06:50,Kardinal Offishall,Dangerous,246053
2025-03-23 06:52,David Guetta,I Don't Wanna Wait,149667
2025-03-23 06:56,Billie Eilish,BIRDS OF A FEATHER,210373
2025-03-23 06:59,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-03-23 07:01,Doechii,NISSAN ALTIMA,126832
2025-03-23 07:05,Kehlani,After Hours,202414
2025-03-23 07:09,Lee Hyori,10 Minutes,236147
2025-03-23 07:13,The Weeknd,The Hills,242253
2025-03-23 07:16,Kendrick Lamar,luther (with sza),177598
2025-03-23 07:19,Chappell Roan,After Midnight,204857
2025-03-23 07:22,Chappell Roan,Red Wine Supernova,192720
2025-03-23 07:26,Chappell Roan,Femininomenon,219710
2025-03-23 07:29,Gracie Abrams,That’s So True,166300
2025-03-23 07:31,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),149461
2025-03-23 07:37,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),369626
2025-03-23 07:41,Mac Miller,Knock Knock,197929
2025-03-23 07:45,Future,Last Breath,239800
2025-03-23 07:47,Still Woozy,Goodie Bag,146390
2025-03-23 07:50,El Alfa,ESTE,108119
2025-03-23 07:50,Brainy,Brain Waves,603
2025-03-23 07:54,Gigi Perez,Sailor Song,211978
2025-03-23 07:54,Brainy,Brain Waves,5626
2025-03-23 07:56,Sam Hunt,Body Like A Back Road,162546
2025-03-23 07:59,Marshmello,One Thing Right,181823
2025-03-23 08:02,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-03-23 08:04,Tinashe,No Broke Boys,132773
2025-03-23 08:08,Sabrina Carpenter,Juno,223192
2025-03-23 08:12,Lady Gaga,Die With A Smile,251667
2025-03-23 08:15,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-03-23 08:16,Katy Perry,Last Friday Night (T.G.I.F.),65487
2025-03-23 08:19,Kendrick Lamar,Rich Spirit,202285
2025-03-23 10:32,Gunna,one of wun,68400
2025-03-23 10:33,Gunna,one of wun,75603
2025-03-23 10:40,Tyla,PUSH 2 START,156825
2025-03-23 10:40,Mina Okabe,Every Second,977
2025-03-23 10:42,OneRepublic,Sunshine,69195
2025-03-23 10:46,Kardinal Offishall,Dangerous,246053
2025-03-23 10:48,David Guetta,I Don't Wanna Wait,149667
2025-03-23 10:52,Billie Eilish,BIRDS OF A FEATHER,210373
2025-03-23 10:55,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-03-23 10:57,Doechii,NISSAN ALTIMA,126832
2025-03-23 11:01,Kehlani,After Hours,202414
2025-03-23 11:05,Lee Hyori,10 Minutes,236147
2025-03-23 11:09,The Weeknd,The Hills,242253
2025-03-23 11:12,Kendrick Lamar,luther (with sza),177598
2025-03-23 11:15,Chappell Roan,After Midnight,204857
2025-03-23 11:18,Chappell Roan,Red Wine Supernova,192720
2025-03-23 11:22,Chappell Roan,Femininomenon,219710
2025-03-23 11:25,Gracie Abrams,That’s So True,166300
2025-03-23 11:27,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),149461
2025-03-23 11:34,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),369626
2025-03-23 11:37,Mac Miller,Knock Knock,197929
2025-03-23 11:43,Future,Last Breath,334471
2025-03-23 11:45,Still Woozy,Goodie Bag,146390
2025-03-23 11:49,El Alfa,ESTE,117843
2025-03-23 11:53,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-23 11:56,Gigi Perez,Sailor Song,211978
